ParkID,PSA,Park,FQ,Score
140,PSA1,Betty Ann Ong Chinese Recreation Center,FY09Q2,0.789
104,PSA2,Grattan Playground,FY09Q2,0.947
29,PSA3,Excelsior Playground,FY09Q2,0.85
159,PSA5,Cayuga-Lamartine Mini Park,FY09Q2,0.833
107857,PSA5,Roosevelt-Henry Steps,FY09Q2,1
195,PSA5,Peixotto Playground,FY09Q2,0.844
79,PSA5,Saturn Street Steps,FY09Q2,0.478
113,PSA6,Duboce Park,FY09Q2,0.976
51,PSA6,24th Street-York Mini Park,FY09Q2,1
100,PSA1,Richmond Playground,FY09Q2,0.966
99,PSA1,Rochambeau Playground,FY09Q2,0.949
203,PSA1,Broadway Tunnel West Mini Park,FY09Q2,0.868
135,PSA2,Union Square,FY09Q2,0.974
25,PSA3,Alice Chalmers Playground,FY09Q2,0.91
32,PSA6,Holly Park,FY09Q2,0.929
112,PSA1,Yacht Harbor & Marina Green,FY09Q2,0.841
91,PSA4,West Sunset Playground,FY09Q2,0.986
158,PSA5,Joost-Baden Mini Park,FY09Q2,1
94,GGP,Golden Gate Park,FY09Q2,1
94,GGP,Golden Gate Park,FY09Q2,0.968
137665,PSA3,Louis Sutter Playground,FY09Q2,0.917
137671,PSA3,Herz Playground,FY09Q2,0.919
83,PSA4,Sigmund Stern Recreation Grove,FY09Q2,0.935
172,PSA1,Richmond Recreation Center,FY09Q2,1
101,PSA1,Park Presidio Boulevard,FY09Q2,0.85
151,PSA1,Alice Marble Tennis Courts,FY09Q2,1
110,PSA1,Cow Hollow Playground,FY09Q2,0.984
166,PSA1,Julius Kahn Playground,FY09Q2,1
149,PSA1,Telegraph Hill/Pioneer Park,FY09Q2,0.892
143,PSA1,Sue Bierman Park,FY09Q2,0.974
142,PSA1,Maritime Plaza,FY09Q2,1
108,PSA2,Bush-Broderick Mini Park,FY09Q2,0.853
119,PSA2,Margaret S. Hayward Playground,FY09Q2,0.96
115,PSA2,Koshland Park,FY09Q2,0.942
114,PSA2,Page-Laguna Mini Park,FY09Q2,0.946
106,PSA2,Beideman-O'Farrell Mini Park,FY09Q2,0.909
182,PSA2,Fillmore-Turk Mini Park,FY09Q2,0.857
193,PSA2,Esprit Park,FY09Q2,1
202,PSA2,Utah-18th Street Mini Park,FY09Q2,1
52,PSA2,Potrero Hill Recreation Center,FY09Q2,0.99
54,PSA2,Jackson Playground,FY09Q2,0.798
39,PSA3,Silver Terrace Playground,FY09Q2,0.962
40,PSA3,Joseph Lee Recreation Center,FY09Q2,1
188,PSA3,Palou-Phelps Park,FY09Q2,0.863
157,PSA3,Selby-Palou Mini Park,FY09Q2,0.95
45,PSA3,Youngblood Coleman Playground,FY09Q2,0.774
180,PSA5,Sunnyside Conservatory,FY09Q2,0.794
67,PSA5,Sunnyside Playground,FY09Q2,0.965
197,PSA5,Topaz Open Space,FY09Q2,1
6,PSA5,Everson-Digby Lots,FY09Q2,1
66,PSA5,Balboa Park,FY09Q2,0.935
23,PSA6,Juri Commons,FY09Q2,1
50,PSA6,James Rolph Jr. Playground,FY09Q2,0.948
62,PSA6,Alioto Mini Park,FY09Q2,0.979
60,PSA6,Jose Coronado Playground,FY09Q2,0.936
201,PSA6,Prentiss Mini Park,FY09Q2,0.852
55,PSA2,Franklin Square,FY09Q2,0.979
14,PSA3,Lessing-Sears Mini Park,FY09Q2,0.763
17,PSA4,Merced Heights Playground,FY09Q2,0.787
18,PSA4,Brooks Park,FY09Q2,0.773
22,PSA5,Upper Noe Recreation Center,FY09Q2,1
199,PSA6,Coso-Precita Mini Park,FY09Q2,1
24,PSA6,Garfield Square,FY09Q2,0.849
103,PSA1,Lincoln Park,FY09Q2,0.974
116,PSA2,Hayes Valley Playground,FY09Q2,0.843
59481,PSA2,Patricia's Green in Hayes Valley,FY09Q2,0.956
192,PSA2,Turk-Hyde Mini Park,FY09Q2,0.895
28,PSA3,John McLaren Park,FY09Q2,0.948
86,PSA4,Carl Larsen Park,FY09Q2,0.779
30,PSA3,Palega Recreation Center,FY09Q2,0.676
27,PSA3,Visitacion Valley Playground,FY09Q2,0.761
168,PSA2,Tenderloin Children's Recreation Center,FY09Q2,0.896
123,PSA2,Sgt. John Macaulay Park,FY09Q2,0.714
4,PSA5,Walter Haas Playground,FY09Q2,0.922
37264,PSA5,Portola Open Space,FY09Q2,0
37,PSA6,Precita Park,FY09Q2,0.896
49,PSA6,Potrero del Sol Park,FY09Q2,0.859
111,PSA1,Palace of Fine Arts,FY09Q2,0.967
136,PSA1,St. Mary's Square,FY09Q2,0.816
170,PSA1,Woh Hei Yuen Park,FY09Q2,0.76
105,PSA1,Angelo J. Rossi Playground,FY09Q2,0.826
46,PSA3,Adam Rogers Park,FY09Q3,0.513
47,PSA3,Hilltop Park,FY09Q3,0.161
81,PSA5,Buena Vista Park,FY09Q3,0.8
154,PSA1,Joseph Conrad Mini Park,FY09Q3,1
145,PSA1,Ina Coolbrith Mini Park,FY09Q3,0.967
38,PSA3,Bay View Playground,FY09Q3,0.753
19,PSA4,Minnie & Lovie Ward Recreation Center,FY09Q3,0.905
16,PSA4,Randolph-Bright Mini Park,FY09Q3,0.875
44,PSA3,Gilman Playground,FY09Q3,0.741
93,PSA4,Sunset Playground,FY09Q3,0.978
9,PSA4,Rolph Nicol Playground,FY09Q3,0.907
202,PSA2,Utah-18th Street Mini Park,FY09Q3,0.5
129,PSA1,Alta Plaza,FY09Q3,0.981
110,PSA1,Cow Hollow Playground,FY09Q3,1
148,PSA1,Michelangelo Playground,FY09Q3,0.947
141,PSA1,Portsmouth Square,FY09Q3,0.875
53,PSA2,McKinley Square,FY09Q3,0.582
1,PSA5,Glen Park,FY09Q3,0.907
106,PSA2,Beideman-O'Farrell Mini Park,FY09Q3,0.639
114,PSA2,Page-Laguna Mini Park,FY09Q3,0.838
70,PSA5,Miraloma Playground,FY09Q3,0.957
61,PSA6,Mission Playground,FY09Q3,0.928
201,PSA6,Prentiss Mini Park,FY09Q3,1
59,PSA6,Mission Recreation Center,FY09Q3,1
50,PSA6,James Rolph Jr. Playground,FY09Q3,1
144,PSA1,Washington-Hyde Mini Park,FY09Q3,0.906
42,PSA3,Little Hollywood Park,FY09Q3,0.689
189,PSA3,Ridgetop Plaza,FY09Q3,0.579
18,PSA4,Brooks Park,FY09Q3,0.824
17,PSA4,Merced Heights Playground,FY09Q3,0.829
2,PSA5,Berkeley Way Open Space,FY09Q3,1
75,PSA5,Eureka Valley Recreation Center,FY09Q3,0.989
33,PSA6,Bernal Heights Recreation Center,FY09Q3,0.945
34,PSA6,Coleridge Mini Park,FY09Q3,1
120,PSA2,Golden Gate-Steiner Mini Park,FY09Q3,1
127,PSA2,Cottage Row Mini Park,FY09Q3,1
56,PSA2,South Park,FY09Q3,0.98
169,PSA2,Victoria Manalo Draves Park,FY09Q3,1
52,PSA2,Potrero Hill Recreation Center,FY09Q3,0.637
13,PSA4,Junipero Serra Playground,FY09Q3,0.968
7,PSA5,George Christopher Playground,FY09Q3,0.953
72,PSA5,Noe Valley Courts,FY09Q3,0.806
166,PSA1,Julius Kahn Playground,FY09Q3,0.927
124,PSA2,Raymond Kimbell Playground,FY09Q3,0.574
192,PSA2,Turk-Hyde Mini Park,FY09Q3,0.931
15,PSA3,Cayuga Playground,FY09Q3,0.936
84,PSA4,Parkside Square,FY09Q3,0.983
107857,PSA5,Roosevelt-Henry Steps,FY09Q3,0.906
200,PSA5,States Street Playground,FY09Q3,0.878
32,PSA6,Holly Park,FY09Q3,0.976
51,PSA6,24th Street-York Mini Park,FY09Q3,0.944
105,PSA1,Angelo J. Rossi Playground,FY09Q3,0.911
54,PSA2,Jackson Playground,FY09Q3,0.97
45,PSA3,Youngblood Coleman Playground,FY09Q3,0.989
25,PSA3,Alice Chalmers Playground,FY09Q3,0.968
73,PSA5,Seward Mini Park,FY09Q3,0.811
191,PSA6,Kid Power Park,FY09Q3,0.917
119,PSA2,Margaret S. Hayward Playground,FY09Q3,0.932
115,PSA2,Koshland Park,FY09Q3,0.813
28,PSA3,John McLaren Park,FY09Q3,0.629
83,PSA4,Sigmund Stern Recreation Grove,FY09Q3,0.893
63,PSA6,Mission Dolores Park,FY09Q3,0.813
31,PSA6,St. Mary's Recreation Center,FY09Q3,0.881
94,GGP,Golden Gate Park,FY09Q3,0.96
126,PSA2,Japantown Peace Plaza,FY09Q3,0.875
182,PSA2,Fillmore-Turk Mini Park,FY09Q3,0.853
28,PSA3,John McLaren Park,FY09Q3,0.942
40,PSA3,Joseph Lee Recreation Center,FY09Q3,0.974
90,PSA4,J. P. Murphy Playground,FY09Q3,1
23,PSA6,Juri Commons,FY09Q3,0.978
102,PSA1,Mountain Lake Park,FY09Q3,0.979
116,PSA2,Hayes Valley Playground,FY09Q3,1
59481,PSA2,Patricia's Green in Hayes Valley,FY09Q3,1
177,PSA3,Visitacion Valley Greenway,FY09Q3,0.958
39,PSA3,Silver Terrace Playground,FY09Q3,0.776
88,PSA4,McCoppin Square,FY09Q3,0.925
159,PSA5,Cayuga-Lamartine Mini Park,FY09Q3,0.6
8,PSA5,Douglass Playground,FY09Q3,0.857
111,PSA1,Palace of Fine Arts,FY09Q3,0.976
112,PSA1,Yacht Harbor & Marina Green,FY09Q3,0.854
86,PSA4,Carl Larsen Park,FY09Q3,0.959
80,PSA5,Corona Heights,FY09Q3,0.525
94,GGP,Golden Gate Park,FY09Q3,0.656
101,PSA1,Park Presidio Boulevard,FY09Q3,0.8
134,PSA2,Father Alfred E. Boeddeker Park,FY09Q3,1
118,PSA2,Joseph L. Alioto Performing Arts Piazza,FY09Q3,1
46,PSA3,Adam Rogers Park,FY09Q3,0.824
26,PSA3,Kelloch Velasco Mini Park,FY09Q3,0.93
37264,PSA5,Portola Open Space,FY09Q3,1
4,PSA5,Walter Haas Playground,FY09Q3,1
100,PSA1,Richmond Playground,FY09Q3,1
98,PSA1,DuPont Courts,FY09Q3,0.735
96,PSA1,Fulton Playground,FY09Q3,0.91
131,PSA1,Allyne Park,FY09Q3,0.933
147,PSA1,Washington Square,FY09Q3,0.935
123,PSA2,Sgt. John Macaulay Park,FY09Q3,0.615
168,PSA2,Tenderloin Children's Recreation Center,FY09Q3,1
55,PSA2,Franklin Square,FY09Q3,0.894
188,PSA3,Palou-Phelps Park,FY09Q3,0.935
157,PSA3,Selby-Palou Mini Park,FY09Q3,0.92
160,PSA4,Brotherhood-Chester Mini Park,FY09Q3,1
196,PSA4,Head-Brotherhood Mini Park,FY09Q3,0.86
195,PSA5,Peixotto Playground,FY09Q3,0.732
78,PSA5,Mt. Olympus,FY09Q3,0.409
79,PSA5,Saturn Street Steps,FY09Q3,0.625
194,PSA5,29th Street-Diamond Open Space,FY09Q3,0.714
6,PSA5,Everson-Digby Lots,FY09Q3,1
97,PSA1,Argonne Playground,FY09Q3,0.977
95,PSA1,Cabrillo Playground,FY09Q3,0.946
103,PSA1,Lincoln Park,FY09Q3,1
155,PSA1,Muriel Leff Mini Park,FY09Q3,1
172,PSA1,Richmond Recreation Center,FY09Q3,1
130,PSA1,Helen Wills Playground,FY09Q3,1
150,PSA1,Joe DiMaggio North Beach Playground,FY09Q3,1
170,PSA1,Woh Hei Yuen Park,FY09Q3,1
136,PSA1,St. Mary's Square,FY09Q3,0.875
149,PSA1,Telegraph Hill/Pioneer Park,FY09Q3,0.976
108,PSA2,Bush-Broderick Mini Park,FY09Q3,0.548
117,PSA2,Alamo Square,FY09Q3,0.94
121,PSA2,Buchanan Street Mall,FY09Q3,0.897
122,PSA2,Jefferson Square,FY09Q3,0.833
57,PSA2,Eugene Friend Recreation Center,FY09Q3,0.879
137665,PSA3,Louis Sutter Playground,FY09Q3,0.842
137671,PSA3,Herz Playground,FY09Q3,0.848
14,PSA3,Lessing-Sears Mini Park,FY09Q3,0.739
164,PSA3,Crocker Amazon Playground,FY09Q3,0.751
10,PSA4,Lake Merced Park,FY09Q3,0.169
67,PSA5,Sunnyside Playground,FY09Q3,0.929
181,PSA5,Diamond-Farnum Open Space,FY09Q3,1
66,PSA5,Balboa Park,FY09Q3,0.667
113,PSA6,Duboce Park,FY09Q3,0.925
62,PSA6,Alioto Mini Park,FY09Q3,0.867
60,PSA6,Jose Coronado Playground,FY09Q3,0.92
94,GGP,Golden Gate Park,FY09Q3,0.986
142,PSA1,Maritime Plaza,FY09Q3,0.976
143,PSA1,Sue Bierman Park,FY09Q3,0.944
140,PSA1,Betty Ann Ong Chinese Recreation Center,FY09Q3,0.74
139,PSA1,Willie Woo Woo Wong Playground,FY09Q3,0.831
104,PSA2,Grattan Playground,FY09Q3,1
199,PSA6,Coso-Precita Mini Park,FY09Q3,0.909
24,PSA6,Garfield Square,FY09Q3,0.974
193,PSA2,Esprit Park,FY09Q3,0.964
91,PSA4,West Sunset Playground,FY09Q3,1
158,PSA5,Joost-Baden Mini Park,FY09Q3,0.957
128,PSA1,Lafayette Park,FY09Q3,0.869
203,PSA1,Broadway Tunnel West Mini Park,FY09Q3,1
137,PSA1,Collis P. Huntington Park,FY09Q3,1
146,PSA1,Hyde-Vallejo Mini Park,FY09Q3,1
135,PSA2,Union Square,FY09Q3,1
94,GGP,Golden Gate Park,FY09Q3,0.842
197,PSA5,Topaz Open Space,FY09Q3,0.75
22,PSA5,Upper Noe Recreation Center,FY09Q3,0.989
89,PSA4,Golden Gate Heights Park,FY09Q3,0.95
68,PSA4,West Portal Playground,FY09Q3,1
94,GGP,Golden Gate Park,FY09Q3,0.931
132,PSA1,Moscone Recreation Center,FY09Q3,0.962
47,PSA3,Hilltop Park,FY09Q3,0.708
48,PSA3,India Basin Shoreline Park,FY09Q3,0.809
163,PSA4,Lower Great Highway,FY09Q3,0.95
94,GGP,Golden Gate Park,FY09Q3,0.899
99,PSA1,Rochambeau Playground,FY09Q3,0.879
151,PSA1,Alice Marble Tennis Courts,FY09Q3,1
30,PSA3,Palega Recreation Center,FY09Q3,0.957
27,PSA3,Visitacion Valley Playground,FY09Q3,1
37,PSA6,Precita Park,FY09Q3,0.944
187,PSA6,Parque Ninos Unidos,FY09Q3,1
49,PSA6,Potrero del Sol Park,FY09Q3,0.982
184,PSA1,Fay Park,FY09Q3,1
138,PSA1,Justin Herman-Embarcadero Plaza,FY09Q3,0.962
103,PSA1,Lincoln Park,FY09Q4,0.711
192,PSA2,Turk-Hyde Mini Park,FY09Q4,1
169,PSA2,Victoria Manalo Draves Park,FY09Q4,1
23,PSA6,Juri Commons,FY09Q4,1
176,PSA6,Mullen-Peralta Mini Park,FY09Q4,0.941
155,PSA1,Muriel Leff Mini Park,FY09Q4,0.889
172,PSA1,Richmond Recreation Center,FY09Q4,0.951
54,PSA2,Jackson Playground,FY09Q4,0.942
84,PSA4,Parkside Square,FY09Q4,0.933
88,PSA4,McCoppin Square,FY09Q4,0.925
119,PSA2,Margaret S. Hayward Playground,FY09Q4,0.952
79,PSA5,Saturn Street Steps,FY09Q4,0.944
32,PSA6,Holly Park,FY09Q4,0.944
201,PSA6,Prentiss Mini Park,FY09Q4,0.933
46,PSA3,Adam Rogers Park,FY09Q4,0.784
1,PSA5,Glen Park,FY09Q4,0.951
101,PSA1,Park Presidio Boulevard,FY09Q4,0.759
109,PSA1,Presidio Heights Playground,FY09Q4,0.918
126,PSA2,Japantown Peace Plaza,FY09Q4,1
122,PSA2,Jefferson Square,FY09Q4,0.955
177,PSA3,Visitacion Valley Greenway,FY09Q4,0.965
15,PSA3,Cayuga Playground,FY09Q4,0.824
159,PSA5,Cayuga-Lamartine Mini Park,FY09Q4,0.75
94,GGP,Golden Gate Park,FY09Q4,0.887
80,PSA5,Corona Heights,FY09Q4,0.759
203,PSA1,Broadway Tunnel West Mini Park,FY09Q4,0.976
135,PSA2,Union Square,FY09Q4,1
10,PSA4,Lake Merced Park,FY09Q4,0.949
50,PSA6,James Rolph Jr. Playground,FY09Q4,1
39,PSA3,Silver Terrace Playground,FY09Q4,0.854
6,PSA5,Everson-Digby Lots,FY09Q4,1
197,PSA5,Topaz Open Space,FY09Q4,1
105,PSA1,Angelo J. Rossi Playground,FY09Q4,0.938
107857,PSA5,Roosevelt-Henry Steps,FY09Q4,0.975
200,PSA5,States Street Playground,FY09Q4,0.989
48,PSA3,India Basin Shoreline Park,FY09Q4,1
47,PSA3,Hilltop Park,FY09Q4,1
108,PSA2,Bush-Broderick Mini Park,FY09Q4,1
139,PSA1,Willie Woo Woo Wong Playground,FY09Q4,0.854
140,PSA1,Betty Ann Ong Chinese Recreation Center,FY09Q4,0.892
67,PSA5,Sunnyside Playground,FY09Q4,0.988
147,PSA1,Washington Square,FY09Q4,0.873
26,PSA3,Kelloch Velasco Mini Park,FY09Q4,1
37,PSA6,Precita Park,FY09Q4,0.964
128,PSA1,Lafayette Park,FY09Q4,0.989
45,PSA3,Youngblood Coleman Playground,FY09Q4,0.978
154,PSA1,Joseph Conrad Mini Park,FY09Q4,0.865
131,PSA1,Allyne Park,FY09Q4,1
151,PSA1,Alice Marble Tennis Courts,FY09Q4,1
145,PSA1,Ina Coolbrith Mini Park,FY09Q4,0.828
144,PSA1,Washington-Hyde Mini Park,FY09Q4,1
42,PSA3,Little Hollywood Park,FY09Q4,0.808
189,PSA3,Ridgetop Plaza,FY09Q4,0.765
85,PSA4,South Sunset Playground,FY09Q4,0.91
91,PSA4,West Sunset Playground,FY09Q4,0.811
70,PSA5,Miraloma Playground,FY09Q4,0.796
22,PSA5,Upper Noe Recreation Center,FY09Q4,0.944
4,PSA5,Walter Haas Playground,FY09Q4,0.9
66,PSA5,Balboa Park,FY09Q4,0.975
115,PSA2,Koshland Park,FY09Q4,0.885
89,PSA4,Golden Gate Heights Park,FY09Q4,0.98
94,GGP,Golden Gate Park,FY09Q4,0.976
156,PSA1,10th Avenue-Clement Mini Park,FY09Q4,0.971
97,PSA1,Argonne Playground,FY09Q4,0.924
166,PSA1,Julius Kahn Playground,FY09Q4,0.975
57,PSA2,Eugene Friend Recreation Center,FY09Q4,0.985
56,PSA2,South Park,FY09Q4,1
137671,PSA3,Herz Playground,FY09Q4,0.988
82,PSA4,Pine Lake Park,FY09Q4,0.98
65,PSA4,Aptos Playground,FY09Q4,0.951
94,GGP,Golden Gate Park,FY09Q4,0.953
150,PSA1,Joe DiMaggio North Beach Playground,FY09Q4,0.944
130,PSA1,Helen Wills Playground,FY09Q4,1
142,PSA1,Maritime Plaza,FY09Q4,1
143,PSA1,Sue Bierman Park,FY09Q4,0.861
202,PSA2,Utah-18th Street Mini Park,FY09Q4,1
55,PSA2,Franklin Square,FY09Q4,0.839
193,PSA2,Esprit Park,FY09Q4,0.906
53,PSA2,McKinley Square,FY09Q4,0.912
52,PSA2,Potrero Hill Recreation Center,FY09Q4,0.87
30,PSA3,Palega Recreation Center,FY09Q4,0.968
137665,PSA3,Louis Sutter Playground,FY09Q4,0.838
40,PSA3,Joseph Lee Recreation Center,FY09Q4,0.957
27,PSA3,Visitacion Valley Playground,FY09Q4,0.988
38,PSA3,Bay View Playground,FY09Q4,0.681
29,PSA3,Excelsior Playground,FY09Q4,1
14,PSA3,Lessing-Sears Mini Park,FY09Q4,1
93,PSA4,Sunset Playground,FY09Q4,1
160,PSA4,Brotherhood-Chester Mini Park,FY09Q4,0.909
196,PSA4,Head-Brotherhood Mini Park,FY09Q4,0.722
49,PSA6,Potrero del Sol Park,FY09Q4,0.868
132,PSA1,Moscone Recreation Center,FY09Q4,0.974
136,PSA1,St. Mary's Square,FY09Q4,0.986
170,PSA1,Woh Hei Yuen Park,FY09Q4,0.929
116,PSA2,Hayes Valley Playground,FY09Q4,0.927
106,PSA2,Beideman-O'Farrell Mini Park,FY09Q4,0.969
124,PSA2,Raymond Kimbell Playground,FY09Q4,0.742
182,PSA2,Fillmore-Turk Mini Park,FY09Q4,1
114,PSA2,Page-Laguna Mini Park,FY09Q4,0.897
134,PSA2,Father Alfred E. Boeddeker Park,FY09Q4,0.895
123,PSA2,Sgt. John Macaulay Park,FY09Q4,0.759
28,PSA3,John McLaren Park,FY09Q4,0.796
44,PSA3,Gilman Playground,FY09Q4,0.879
13,PSA4,Junipero Serra Playground,FY09Q4,0.956
18,PSA4,Brooks Park,FY09Q4,0.971
37264,PSA5,Portola Open Space,FY09Q4,1
81,PSA5,Buena Vista Park,FY09Q4,0.784
7,PSA5,George Christopher Playground,FY09Q4,0.984
98,PSA1,DuPont Courts,FY09Q4,0.688
100,PSA1,Richmond Playground,FY09Q4,0.976
99,PSA1,Rochambeau Playground,FY09Q4,0.917
95,PSA1,Cabrillo Playground,FY09Q4,0.92
96,PSA1,Fulton Playground,FY09Q4,0.975
110,PSA1,Cow Hollow Playground,FY09Q4,1
129,PSA1,Alta Plaza,FY09Q4,0.982
112,PSA1,Yacht Harbor & Marina Green,FY09Q4,0.915
149,PSA1,Telegraph Hill/Pioneer Park,FY09Q4,0.976
137,PSA1,Collis P. Huntington Park,FY09Q4,1
146,PSA1,Hyde-Vallejo Mini Park,FY09Q4,1
59481,PSA2,Patricia's Green in Hayes Valley,FY09Q4,1
117,PSA2,Alamo Square,FY09Q4,0.988
121,PSA2,Buchanan Street Mall,FY09Q4,0.872
118,PSA2,Joseph L. Alioto Performing Arts Piazza,FY09Q4,0.939
168,PSA2,Tenderloin Children's Recreation Center,FY09Q4,0.927
157,PSA3,Selby-Palou Mini Park,FY09Q4,0.649
188,PSA3,Palou-Phelps Park,FY09Q4,0.567
25,PSA3,Alice Chalmers Playground,FY09Q4,0.859
163,PSA4,Lower Great Highway,FY09Q4,0.86
86,PSA4,Carl Larsen Park,FY09Q4,0.735
90,PSA4,J. P. Murphy Playground,FY09Q4,0.938
9,PSA4,Rolph Nicol Playground,FY09Q4,0.683
68,PSA4,West Portal Playground,FY09Q4,0.687
19,PSA4,Minnie & Lovie Ward Recreation Center,FY09Q4,0.518
16,PSA4,Randolph-Bright Mini Park,FY09Q4,0.958
17,PSA4,Merced Heights Playground,FY09Q4,0.97
195,PSA5,Peixotto Playground,FY09Q4,0.8
72,PSA5,Noe Valley Courts,FY09Q4,0.873
8,PSA5,Douglass Playground,FY09Q4,0.899
63,PSA6,Mission Dolores Park,FY09Q4,0.842
24,PSA6,Garfield Square,FY09Q4,0.842
33,PSA6,Bernal Heights Recreation Center,FY09Q4,0.962
59,PSA6,Mission Recreation Center,FY09Q4,1
107,PSA1,Laurel Hill Playground,FY09Q4,1
127,PSA2,Cottage Row Mini Park,FY09Q4,0.938
120,PSA2,Golden Gate-Steiner Mini Park,FY09Q4,1
83,PSA4,Sigmund Stern Recreation Grove,FY09Q4,0.916
158,PSA5,Joost-Baden Mini Park,FY09Q4,0.92
75,PSA5,Eureka Valley Recreation Center,FY09Q4,0.941
61,PSA6,Mission Playground,FY09Q4,0.904
113,PSA6,Duboce Park,FY09Q4,0.891
62,PSA6,Alioto Mini Park,FY09Q4,0.956
60,PSA6,Jose Coronado Playground,FY09Q4,0.984
184,PSA1,Fay Park,FY09Q4,0.887
164,PSA3,Crocker Amazon Playground,FY09Q4,0.989
104,PSA2,Grattan Playground,FY09Q4,0.989
78,PSA5,Mt. Olympus,FY09Q4,0.947
51,PSA6,24th Street-York Mini Park,FY09Q4,0.943
94,GGP,Golden Gate Park,FY09Q4,0.99
111,PSA1,Palace of Fine Arts,FY09Q4,0.804
102,PSA1,Mountain Lake Park,FY09Q4,0.979
34,PSA6,Coleridge Mini Park,FY09Q4,1
31,PSA6,St. Mary's Recreation Center,FY09Q4,0.979
138,PSA1,Justin Herman-Embarcadero Plaza,FY09Q4,0.98
199,PSA6,Coso-Precita Mini Park,FY09Q4,0.875
181,PSA5,Diamond-Farnum Open Space,FY09Q4,1
194,PSA5,29th Street-Diamond Open Space,FY09Q4,1
141,PSA1,Portsmouth Square,FY09Q4,0.592
147,PSA1,Washington Square,FY09Q4,0.524
28,PSA3,John McLaren Park,FY09Q4,0.246
187,PSA6,Parque Ninos Unidos,FY09Q4,0.935
191,PSA6,Kid Power Park,FY09Q4,0.956
73,PSA5,Seward Mini Park,FY09Q4,0.872
147,PSA1,Washington Square,FY10Q1,0.913
144,PSA1,Washington-Hyde Mini Park,FY10Q1,1
50,PSA6,James Rolph Jr. Playground,FY10Q1,1
24,PSA6,Garfield Square,FY10Q1,0.978
94,GGP,Golden Gate Park,FY10Q1,0.962
121,PSA2,Buchanan Street Mall,FY10Q1,0.893
127,PSA2,Cottage Row Mini Park,FY10Q1,0.941
194,PSA5,29th Street-Diamond Open Space,FY10Q1,0.833
98,PSA1,DuPont Courts,FY10Q1,0.92
102,PSA1,Mountain Lake Park,FY10Q1,0.925
96,PSA1,Fulton Playground,FY10Q1,0.605
134,PSA2,Father Alfred E. Boeddeker Park,FY10Q1,0.918
118,PSA2,Joseph L. Alioto Performing Arts Piazza,FY10Q1,0.935
60,PSA6,Jose Coronado Playground,FY10Q1,0.961
191,PSA6,Kid Power Park,FY10Q1,1
105,PSA1,Angelo J. Rossi Playground,FY10Q1,1
54,PSA2,Jackson Playground,FY10Q1,0.951
82,PSA4,Pine Lake Park,FY10Q1,0.952
192,PSA2,Turk-Hyde Mini Park,FY10Q1,0.926
86,PSA4,Carl Larsen Park,FY10Q1,0.965
129,PSA1,Alta Plaza,FY10Q1,0.98
29,PSA3,Excelsior Playground,FY10Q1,0.745
159,PSA5,Cayuga-Lamartine Mini Park,FY10Q1,1
154,PSA1,Joseph Conrad Mini Park,FY10Q1,0.969
145,PSA1,Ina Coolbrith Mini Park,FY10Q1,0.968
53,PSA2,McKinley Square,FY10Q1,0.933
18,PSA4,Brooks Park,FY10Q1,0.95
160,PSA4,Brotherhood-Chester Mini Park,FY10Q1,1
115,PSA2,Koshland Park,FY10Q1,0.86
119,PSA2,Margaret S. Hayward Playground,FY10Q1,0.775
114,PSA2,Page-Laguna Mini Park,FY10Q1,0.824
56,PSA2,South Park,FY10Q1,1
169,PSA2,Victoria Manalo Draves Park,FY10Q1,0.987
14,PSA3,Lessing-Sears Mini Park,FY10Q1,0.784
16,PSA4,Randolph-Bright Mini Park,FY10Q1,1
19,PSA4,Minnie & Lovie Ward Recreation Center,FY10Q1,0.991
46,PSA3,Adam Rogers Park,FY10Q1,0.9
47,PSA3,Hilltop Park,FY10Q1,0.721
109,PSA1,Presidio Heights Playground,FY10Q1,0.986
124,PSA2,Raymond Kimbell Playground,FY10Q1,0.878
122,PSA2,Jefferson Square,FY10Q1,0.98
57,PSA2,Eugene Friend Recreation Center,FY10Q1,0.917
8,PSA5,Douglass Playground,FY10Q1,0.989
7,PSA5,George Christopher Playground,FY10Q1,1
155,PSA1,Muriel Leff Mini Park,FY10Q1,1
172,PSA1,Richmond Recreation Center,FY10Q1,1
66,PSA5,Balboa Park,FY10Q1,0.916
89,PSA4,Golden Gate Heights Park,FY10Q1,1
13,PSA4,Junipero Serra Playground,FY10Q1,0.946
70,PSA5,Miraloma Playground,FY10Q1,0.988
63,PSA6,Mission Dolores Park,FY10Q1,0.538
61,PSA6,Mission Playground,FY10Q1,0.757
157,PSA3,Selby-Palou Mini Park,FY10Q1,0.725
45,PSA3,Youngblood Coleman Playground,FY10Q1,0.747
128,PSA1,Lafayette Park,FY10Q1,0.851
132,PSA1,Moscone Recreation Center,FY10Q1,0.91
148,PSA1,Michelangelo Playground,FY10Q1,0.915
112,PSA1,Yacht Harbor & Marina Green,FY10Q1,0.957
141,PSA1,Portsmouth Square,FY10Q1,0.911
146,PSA1,Hyde-Vallejo Mini Park,FY10Q1,1
195,PSA5,Peixotto Playground,FY10Q1,0.971
197,PSA5,Topaz Open Space,FY10Q1,0
22,PSA5,Upper Noe Recreation Center,FY10Q1,1
81,PSA5,Buena Vista Park,FY10Q1,0.886
131,PSA1,Allyne Park,FY10Q1,0.967
137665,PSA3,Louis Sutter Playground,FY10Q1,0.93
